feature,class
"[-4.75791687e+02  1.54532654e+02 -2.09683876e+01  1.93569012e+01
  1.50866928e+01 -4.04765167e+01 -1.60618858e+01 -1.14085112e+01
 -2.89468460e+01 -1.06030178e+01 -1.51690273e+01 -2.08964634e+01
 -2.22785401e+00 -9.26337433e+00 -9.84851551e+00  6.60501289e+00
 -5.98856974e+00 -1.11714115e+01  2.92072564e-01 -1.02987728e+01
 -1.31984797e+01 -3.43704247e+00 -9.04458237e+00 -7.94844437e+00
 -2.00180578e+00 -7.13645697e+00 -3.92927694e+00 -3.96364659e-01
 -5.03141117e+00 -1.38889110e+00 -1.55693543e+00 -7.47045755e+00
 -3.00694156e+00 -1.60217977e+00 -4.51754808e+00 -5.98187983e-01
 -7.66566217e-01 -1.84532154e+00  1.52661204e+00 -1.41867614e+00]",tired
"[-3.8006631e+02  6.1726276e+01 -6.8886406e+01 -2.4698395e+01
  2.0154536e+00 -2.2759485e+01  1.0926462e+00  1.2652482e+01
 -5.0156364e+00  8.1111079e-01 -2.3259522e-01 -1.0076693e+01
 -1.8204055e+00 -4.1553587e-01 -2.1674223e+00  6.5120544e+00
  3.9912841e+00 -2.2291453e+00 -8.6219931e-01 -3.4053519e+00
 -1.6994184e+00  2.6763139e+00 -2.9581451e+00 -4.7035875e+00
 -1.5834887e-03 -6.9040346e-01 -1.0081738e+00  1.7831089e-02
  4.6303594e-01  4.7185607e+00  4.2482958e+00 -1.8074470e+00
 -1.6390309e+00 -4.4925455e-03 -1.4245912e+00  1.3299160e-01
  1.1108760e+00 -1.6636534e+00 -3.3789270e+00 -2.1434352e+00]",tired
"[-4.3307892e+02  1.2473902e+02 -4.1795441e+01 -1.2835406e+00
  1.8879488e+01 -2.2776611e+01 -5.5818996e+00  3.2404902e+00
 -1.5555840e+01 -5.4760265e+00 -6.4034910e+00 -1.9308161e+01
 -9.8784237e+00 -6.3145046e+00 -6.8897276e+00  2.6702952e+00
  1.3183768e+00 -1.5597152e+00  3.6999887e-01 -8.3155460e+00
 -1.1246001e+01 -3.4834263e+00 -2.7997255e+00 -3.2093036e+00
 -2.5788631e+00 -5.7282863e+00 -3.5642321e+00 -1.9446975e-02
 -2.1956856e+00 -2.7516594e+00 -4.8883981e-01  2.5382512e+00
  4.0348339e+00  1.4576411e-01 -1.6310757e+00  1.7161554e-01
 -2.9150667e+00 -4.5525293e+00 -9.6407199e-01 -1.1063341e+00]",tired
"[-3.2113553e+02  1.7048514e+02 -6.5723145e+01 -5.6558533e+00
  6.1187305e+00 -3.9950195e+01  2.6969929e+00 -6.9597073e+00
 -3.6096012e+01 -2.3002357e+00 -9.4077473e+00 -2.5847174e+01
 -2.3988221e+00 -7.7602911e+00 -1.2050731e+01  1.1976335e+00
 -1.0520765e+01 -8.0250578e+00  3.0430655e+00 -1.0451149e+01
 -6.7694674e+00  8.9103848e-01 -1.0631798e+01 -4.9720225e+00
 -4.6851566e-01 -8.7480555e+00  6.5851277e-03  2.1955998e+00
 -5.1780777e+00  2.8993156e+00  2.2806754e+00 -4.0630956e+00
  2.5926898e+00  2.0544659e-01 -3.8430107e+00  2.0002728e+00
 -6.4928919e-01 -1.1293418e+00  3.9453723e+00 -5.4731542e-01]",tired
"[-279.6742     162.27522   -112.11676     -7.680762    17.254639
  -54.906696    -3.3924763    2.6241214  -29.139368     8.320791
    2.9587336  -19.590866     2.2605147   -2.471556    -0.664917
   20.82141      3.031955    -4.8163686    4.7487407  -10.950021
   -8.680994     3.94666     -6.1280227   -2.6248999    3.937297
   -3.1037197    2.6467783    3.0567424   -3.9884398    5.032679
    6.103134    -1.0555383    2.320846    -0.4283153   -3.5602365
    1.0269575   -1.538381    -1.8254843    0.4807327   -4.5600286]",tired
"[-3.7946231e+02  1.3742540e+02 -4.6311264e+01 -1.8184938e+01
  3.6909800e+00 -3.8240364e+01 -2.4148937e+01 -1.9110841e+00
 -3.3417890e+00  4.4429307e+00 -3.3457932e+00 -1.0749455e+01
  2.2093067e+00 -7.2467840e-01 -6.2641616e+00  4.3479567e+00
  4.9563274e+00  1.2928579e+00  4.4562238e-01 -7.7453294e+00
 -7.1926055e+00 -1.8900812e-01 -3.3534865e+00 -5.2764726e+00
 -4.9192457e+00 -6.6222019e+00 -2.0472488e+00 -3.0010182e-01
 -3.5594478e+00  2.1173647e-01  2.8605866e+00  1.1911478e+00
  1.8767611e+00 -9.0715820e-01 -3.0919344e+00 -5.8393013e-01
 -2.6160419e+00 -3.0259111e+00  1.1710182e+00 -1.8564335e+00]",hungry
"[-2.2722894e+02  1.6808481e+02 -6.8639816e+01  5.4504599e-02
  2.1611452e+01 -3.4198112e+01 -2.5184307e+00 -2.9806001e+00
 -2.4189356e+01  6.9498644e+00 -1.5447863e+00 -1.9932859e+01
  4.3395436e-01 -8.8147459e+00 -1.6558884e+01  4.5995207e+00
  1.1810843e+00 -2.2688646e+00  5.3973432e+00 -6.9665427e+00
 -9.1170731e+00 -3.2796645e-01 -5.0435143e+00 -2.7119882e+00
 -1.0471716e+00 -8.4133720e+00 -3.2990332e+00 -3.5296986e-01
 -5.4404197e+00 -2.5126808e+00 -3.0706840e+00 -2.7569461e+00
  5.7180552e+00  4.2110476e+00  1.9190143e+00  6.0320039e+00
  8.5400367e-01 -2.3080280e+00  6.6266906e-01 -3.3854153e+00]",hungry
"[-324.08957     136.4152     -108.53628      -5.3243537    29.79575
  -38.144608     -4.2625732     3.6113787   -17.520868      7.766505
   -8.575863    -25.008993      7.2730966     6.6656914    -2.018163
    8.4294615    -4.463738     -7.8123107     1.0133862    -7.365379
   -1.4237132     3.3805494   -10.023301     -2.9081414     5.0119104
   -2.5991964     3.194286      4.7261996    -1.4430598     5.730917
    4.418538     -3.0532591     0.5642091    -1.7125418    -3.3357089
    2.411383     -0.39851177   -0.8246104     2.5896146    -1.6175667 ]",hungry
"[-2.2192973e+02  1.4470070e+02 -7.7406036e+01  5.5024595e+00
  1.3351179e+01 -4.3314552e+01  1.0288269e+01  9.7196093e+00
 -2.4876753e+01  4.6152086e+00 -3.9587822e+00 -2.1457296e+01
  3.7604771e+00 -2.4517465e+00 -9.7778063e+00  5.2183008e+00
 -4.3161874e+00 -4.0677724e+00  6.4753079e+00 -4.0282702e+00
 -2.7430665e-01  4.9361691e+00 -6.4434791e+00  2.0796052e-01
  3.6760004e+00 -6.0523810e+00  2.0561590e+00  4.8534484e+00
 -2.2917778e+00  2.7620220e+00 -2.9762712e-01 -4.7698665e+00
  4.0558782e+00  2.7102757e+00 -6.5284234e-01  3.5444634e+00
 -3.6334509e-01  3.6719378e-02  4.2443357e+00 -1.3118774e+00]",hungry
"[-3.88199341e+02  1.67857208e+02 -4.33637733e+01  1.75593033e+01
  2.87571430e+01 -2.85080070e+01  8.39623272e-01 -8.40491712e-01
 -2.70004978e+01 -1.44718838e+00 -5.33883858e+00 -1.97812481e+01
 -1.06992400e+00 -7.01424837e+00 -1.40656805e+01 -1.67456949e+00
 -9.84662437e+00 -1.00855236e+01  5.43307662e-01 -9.07447433e+00
 -8.22689056e+00 -1.40788138e+00 -1.07812862e+01 -7.93303585e+00
 -2.13537478e+00 -7.44367313e+00 -1.79382086e+00  2.54271120e-01
 -6.43558121e+00 -1.81360960e+00 -1.54188335e+00 -5.37942505e+00
  4.48011070e-01 -1.60118270e+00 -5.57191420e+00  5.38098693e-01
 -5.63386798e-01 -3.50492239e+00 -3.19601387e-01 -2.33865476e+00]",hungry
"[-248.12392     130.63806     -52.646885     -0.5743119    24.181065
  -19.883087     -0.36635283    7.373536     -9.602534      0.5508951
   -6.5074053   -14.531078     -3.1489735   -13.280241    -15.059489
    1.1822217    -6.4679465    -9.342308      0.8892303    -7.1683035
   -8.792417     -1.2642952    -5.906883     -2.6849964     1.6179692
   -6.800474     -5.168615     -1.2369289    -6.3641186    -4.0731378
   -2.2151563    -4.326688      0.88373125    1.0932225    -2.675161
    0.3658506    -1.6707921    -5.5677576    -2.5415308    -2.5218554 ]",hungry
"[-3.9016623e+02  1.2094465e+02 -3.7876751e+01  1.4212550e+01
  1.2572939e+01 -2.7098759e+01  7.9329638e+00 -4.6873152e-01
 -2.1848370e+01  3.0397115e+00 -7.5416403e+00 -1.6079052e+01
  5.8904366e+00 -6.9580398e+00 -1.3409965e+01  2.0896494e+00
 -9.2438259e+00 -9.5507402e+00  2.2402658e+00 -9.2793713e+00
 -7.1032186e+00  1.8598251e+00 -7.6132975e+00 -3.7478116e+00
  1.0297300e+00 -7.2812138e+00 -1.8242658e+00 -8.0723308e-02
 -7.4863062e+00 -1.1348630e+00 -9.7440135e-01 -6.9603004e+00
 -5.2177715e-01 -9.2164242e-01 -4.7085161e+00  4.2140609e-01
 -1.9774761e+00 -3.5732734e+00  2.0352449e+00 -1.1236869e+00]",hungry
"[-3.5656226e+02  1.4815442e+02 -6.1022079e+01  6.0627031e-01
  1.0422022e+01 -4.1137009e+01 -4.0212016e+00 -3.5179641e+00
 -2.6656464e+01 -6.0018456e-01 -1.0616269e+01 -2.6283951e+01
 -3.8029065e+00 -9.9695539e+00 -1.6432249e+01  1.2136520e+00
 -2.5753453e+00 -2.8100748e+00  3.5740397e+00 -1.0144046e+01
 -8.3446770e+00  2.6015341e+00 -3.6610432e+00 -7.4729609e-01
  2.9011521e+00 -3.7231538e+00  1.4761679e+00  3.1162572e+00
 -2.7627325e+00  3.0338337e+00  4.5337167e+00  1.5243365e+00
  4.9637146e+00  3.2855392e-01 -3.1326706e+00  1.9873459e+00
 -1.1695799e+00 -2.7283835e+00  1.6693287e+00 -1.8416865e+00]",hungry
"[-3.76711090e+02  1.05599396e+02 -2.63142395e+01 -1.76300182e+01
 -3.31237960e+00 -2.42003441e+01 -6.22722960e+00  8.01744366e+00
 -8.23667145e+00 -1.12481604e+01 -7.45244932e+00 -9.07645702e+00
 -5.95886421e+00 -6.35026407e+00 -7.43758488e+00 -4.33611107e+00
 -5.36279058e+00 -2.06015229e+00  5.04197502e+00  2.52433968e+00
 -2.04325587e-01  3.90373260e-01 -3.70477104e+00 -3.76761246e+00
 -1.23607196e-01 -1.60907590e+00 -1.16733015e+00  7.30538428e-01
 -2.04836297e+00 -2.57932329e+00 -6.64743006e-01 -1.06160855e+00
 -7.14229822e-01 -3.86993855e-01 -2.02989787e-01  1.74880517e+00
  4.22506303e-01 -2.13371444e+00  1.01942070e-01  5.53422511e-01]",hungry
"[-3.7326102e+02  1.4327815e+02 -5.0314564e+01  6.7698727e+00
  9.8564119e+00 -4.2821747e+01 -1.8062898e+00  3.5573556e+00
 -2.6621000e+01 -7.8804584e+00 -1.0222421e+01 -2.0610720e+01
 -2.7613592e+00 -1.0051418e+01 -1.5428820e+01  8.4924489e-01
 -4.8318429e+00 -8.4827242e+00 -1.8405851e+00 -9.5798616e+00
 -7.1866307e+00 -2.2672741e+00 -1.0628818e+01 -4.6647787e+00
  7.9557002e-01 -6.9979877e+00 -2.3729281e+00  5.0294739e-01
 -5.0890403e+00  9.1793664e-02  9.6658164e-01 -3.2163644e+00
  1.4881842e+00  9.8848277e-01 -6.7914778e-01  3.3030536e+00
 -9.7054505e-01 -3.2352076e+00  1.2035329e+00 -1.7144161e+00]",hungry
"[-3.3607446e+02  1.2223257e+02 -2.2181389e+01 -3.8377151e+01
 -2.9698507e+01 -3.2177864e+01 -2.3205166e+00  5.3735633e+00
 -1.5543854e+01 -1.0552171e+01 -2.5866895e+00 -9.1893940e+00
 -5.6623678e+00 -3.7408931e+00 -6.6162596e+00  4.5844159e+00
  1.4531179e+01  1.1821645e+01  8.3811064e+00  1.6979169e+00
 -7.5459294e+00 -7.8663340e+00 -3.7106984e+00 -3.3585341e+00
 -5.0347395e+00 -6.4599233e+00 -6.3808937e+00 -4.9960260e+00
 -4.0630374e+00 -3.1143630e+00 -9.8402131e-01  2.3194039e+00
  4.5066853e+00  3.8874815e+00  3.2860551e+00  2.6744950e+00
 -1.2126641e-02 -9.6208948e-01 -7.1069098e-01 -3.6116030e+00]",hungry
"[-6.4374939e+02  1.6629457e+02 -9.1476501e+01 -2.2112837e-01
  3.4411652e+01 -3.4236462e+01 -1.6856338e+00  6.4933395e+00
 -2.0501282e+01  5.2605634e+00  2.6189727e-01 -1.5439757e+01
  6.6096129e+00 -1.7615796e+00 -1.2729429e+01  4.0356479e+00
 -2.9977372e+00 -8.2627497e+00  2.5920546e+00 -4.6490240e+00
 -5.1341991e+00  2.1676033e+00 -4.9631572e+00 -2.7911119e+00
  2.0513296e+00 -4.2445617e+00 -2.0733023e+00 -4.9056667e-01
 -3.7045939e+00  1.2284108e+00  7.0270717e-01 -2.3695521e+00
  1.5954598e+00 -1.0272951e+00 -2.7027087e+00  1.0178496e+00
 -2.6635025e+00 -2.5900559e+00  1.2663571e+00 -2.9445748e+00]",hungry
"[-3.2340677e+02  1.3067708e+02 -7.5475754e+01 -1.3039594e+01
 -5.0938993e+00 -5.8582066e+01  3.6478119e+00  2.4704409e+01
 -2.6300518e+01 -1.3263914e+01  2.1503594e+00 -1.3173129e+01
  4.6543026e+00  1.5571219e+01  1.5243427e+00  7.0445549e-01
 -3.8526299e+00 -1.1708083e+01 -4.1009598e+00  2.0807524e-01
 -2.8941436e+00 -7.0188003e+00 -1.1317534e+01 -4.2625866e+00
  3.9809356e+00  1.4243047e+00  3.0592010e+00  7.1090007e+00
  2.9607251e+00 -2.1410506e+00 -4.0045795e+00 -1.6135280e+00
  5.8884156e-01 -4.3514562e+00 -5.4722381e+00 -1.8181853e+00
 -4.4177608e+00 -2.2060511e+00  4.9108496e+00  1.5424042e+00]",hungry
"[-5.2043805e+02  1.1542141e+02 -5.7858452e+01  4.6134439e+00
  4.8298993e+00 -2.8676426e+01  1.9469336e+01  4.1156507e+00
 -2.0970524e+01  1.4649056e+01  3.2564726e-01 -1.4221638e+01
  1.3336547e+01 -2.2588012e+00 -1.3042091e+01  7.9951267e+00
 -2.2972333e+00 -5.7369361e+00  4.9525814e+00 -1.0438509e+01
 -9.1871853e+00  3.8724625e+00 -5.8236461e+00 -3.7506363e+00
  2.6821074e+00 -5.6954870e+00 -1.8563901e+00  1.1273011e+00
 -4.8533864e+00  3.4141749e-01 -2.8677702e-01 -5.4522500e+00
  8.6654675e-01 -5.7446349e-01 -4.5360055e+00  1.0513210e+00
 -9.4294035e-01 -3.0499318e+00  1.4418373e+00 -1.6557395e+00]",hungry
"[-2.5050633e+02  1.4657231e+02 -7.9390320e+01 -1.6996407e+01
  1.5060935e+01 -3.0367323e+01 -6.3394976e+00 -4.5554676e+00
 -1.7718027e+01  6.8017511e+00 -6.4654078e+00 -2.0042032e+01
  4.7585793e+00  1.3511609e-01 -8.9120226e+00  1.6935086e+00
 -7.9134164e+00 -1.0564334e+01  5.9473261e-02 -5.6160712e+00
 -5.2528434e+00 -2.5375538e+00 -8.8639488e+00 -6.0375595e-01
  4.2633100e+00 -3.1400158e+00  2.8835807e+00  5.9815254e+00
 -8.3239305e-01 -5.4707434e-02 -2.6613691e+00 -4.6607046e+00
  1.1197951e+00 -2.5297163e+00 -5.5301805e+00 -9.8221391e-01
 -4.3095899e+00 -3.9842682e+00  1.7789397e+00 -1.9011173e+00]",hungry
"[-2.9806808e+02  1.4616913e+02 -6.5551315e+01 -9.6342716e+00
  5.4935966e+00 -3.8395184e+01 -2.4828722e+00 -3.7445738e+00
 -2.7058683e+01 -2.0375385e+00 -8.2092667e+00 -1.9597473e+01
 -1.9148466e-01 -8.9021578e+00 -1.3553881e+01  3.2370214e+00
 -2.5661523e+00 -2.1238375e+00  5.3577704e+00 -6.8704591e+00
 -5.1517925e+00  1.7214414e+00 -6.0742273e+00 -5.3554553e-01
  2.7095752e+00 -5.4189596e+00  9.2317939e-01  1.4411318e+00
 -6.7445135e+00  2.9392692e-01  2.6270318e+00 -1.2762167e+00
  4.0974622e+00  2.4189644e+00 -1.2333189e+00  2.2052701e+00
 -8.7114537e-01 -1.0394660e+00  2.9630184e+00 -2.2552640e+00]",hungry
"[-3.60194794e+02  8.42841721e+01 -5.26354713e+01 -2.30636387e+01
  7.95100546e+00 -1.03476601e+01 -6.76048946e+00 -8.38697338e+00
 -7.61807251e+00  9.25694466e+00 -1.35174561e+00 -1.42798729e+01
 -5.15701962e+00 -8.92785358e+00 -1.15474825e+01  6.35387421e-01
  1.71319342e+00  4.03169543e-01  2.84530258e+00 -2.13268805e+00
 -2.94213104e+00 -1.98495626e+00 -4.51783943e+00  1.10465038e+00
  2.79400802e+00 -3.76873183e+00 -1.40553963e+00  1.38341606e+00
 -6.30505621e-01  1.62090755e+00 -2.10764296e-02 -2.38475895e+00
  2.54062796e+00  2.34621286e+00 -4.53202724e-02  3.02970243e+00
  1.35533047e+00 -1.12407982e+00  1.43119383e+00  5.12648225e-01]",hungry
"[-1.04793922e+02  4.09574890e+01 -7.37376175e+01  2.01675630e+00
 -5.34372177e+01  3.89158511e+00 -1.77741909e+01  8.41226196e+00
 -2.01957016e+01 -6.38969898e+00  4.36778355e+00 -6.71473026e+00
  2.80053902e+00 -6.19371605e+00  1.01794195e+01  2.70613813e+00
  9.94336891e+00  1.81017649e+00 -1.85422391e-01  4.15264750e+00
 -4.00010014e+00  9.03074455e+00 -9.24828720e+00  3.37010384e+00
 -3.81298590e+00  3.82964730e+00  1.46768427e+00 -2.38675880e+00
  2.98548508e+00 -1.13392544e+00  8.31108987e-01  4.69815999e-01
  1.68920922e+00 -3.53983355e+00  3.35983425e-01 -1.37852836e+00
 -1.01325023e+00  3.04166579e+00  6.03205487e-02  4.09834671e+00]",hungry
"[-1.4391794e+02  4.2220085e+01 -7.5674362e+01  1.4575059e+00
 -4.8113918e+01  2.4499619e+00 -2.2864195e+01  1.1624778e+01
 -1.2636246e+01 -7.5556445e+00  1.9158903e+00 -9.9735479e+00
 -1.9382592e+00 -8.1814566e+00  8.4882679e+00  6.0018837e-02
  9.1601706e+00  3.2516932e+00  3.2272002e-01  5.0983515e+00
 -3.1224768e+00  6.5122876e+00 -8.2313938e+00  3.0602837e+00
 -5.1206498e+00  4.0494375e+00  1.6248301e-01 -2.9264708e+00
  1.8758497e+00 -1.1883258e+00  3.8144922e+00 -2.0764773e+00
  6.4937389e-01 -2.4308214e+00  8.2559955e-01 -1.9262972e-01
  1.9834706e+00  3.0215681e+00 -2.0048327e+00  2.3696389e+00]",hungry
"[-3.21454712e+02  1.88693375e+02 -6.29392090e+01 -2.84520173e+00
  2.03768063e+01 -3.31916504e+01 -1.16037935e-01  2.45747852e+00
 -2.15865421e+01  1.27631772e+00 -9.01883793e+00 -2.40799713e+01
 -2.15085864e+00 -7.77931929e+00 -1.27684813e+01  3.38488483e+00
 -3.11067080e+00 -2.20589614e+00  6.14882088e+00 -9.18802643e+00
 -1.09685402e+01 -4.40353680e+00 -1.34922619e+01 -7.77939892e+00
  6.38600826e-01 -5.48391867e+00 -2.80412126e+00 -2.22342324e+00
 -6.18439341e+00  6.23582244e-01 -9.53128636e-01 -5.06024504e+00
  2.72198319e+00  6.04954600e-01 -4.09337330e+00  9.52347696e-01
 -1.62125599e+00 -3.46542811e+00  1.20104337e+00 -1.01482570e+00]",hungry
"[-321.36487     190.88876      -6.8800116    11.022196     17.273392
  -27.458862     -2.4082348     8.300733    -13.437005      3.4566164
    5.8115587   -13.296748     -1.1166108     4.234806     -8.195143
   -1.547375      3.5000148    -4.2442284    -4.8643007    -4.3079658
   -6.1741786    -5.6943336    -5.848224     -4.3168406    -3.9331162
   -6.0462637    -3.7304552    -2.9312189    -5.329282     -3.6784835
   -4.1238317    -5.3093333    -0.8845816    -0.85590565   -3.8742135
   -1.7509192    -3.0070736    -6.3887486    -3.5926359    -1.3154516 ]",hungry
"[-3.9875186e+02  1.3143771e+02 -5.9551273e+01 -1.0129447e+00
  1.2976541e+01 -3.1682552e+01  8.0740607e-01  1.4416848e+00
 -1.8072100e+01  4.9813271e+00 -4.8607874e+00 -1.8675356e+01
 -5.2362335e-01 -8.8272343e+00 -1.3668734e+01  1.1688718e+00
 -7.5924840e+00 -8.8302107e+00  1.0201933e+00 -8.1902037e+00
 -6.1430483e+00  8.2816571e-01 -7.5258512e+00 -3.4075265e+00
  5.9246504e-01 -6.9316082e+00 -1.6545765e+00 -2.1617846e-01
 -6.6608739e+00 -8.9363858e-02  6.5876919e-01 -4.6479797e+00
  5.2039516e-01 -2.9036376e-01 -3.1247442e+00  1.6349783e+00
 -1.0731554e+00 -2.9865372e+00  8.7652892e-01 -2.3490176e+00]",hungry
"[-4.8014618e+02  1.5437384e+02 -4.4234154e+01 -4.0016146e+00
  1.9859293e+01 -3.4211613e+01 -1.4435948e+01  9.5450554e+00
 -1.2065405e+01 -6.0240355e+00  1.8866979e+00 -1.1039982e+01
 -7.2850490e+00 -3.5786886e+00 -8.8272800e+00 -4.0675130e+00
 -3.6752565e+00 -9.0893297e+00 -8.8461657e+00 -1.0628076e+01
 -1.0466178e+01 -6.5704403e+00 -7.2945442e+00 -5.2504530e+00
 -5.3928953e-01  7.3126875e-02  2.5224617e+00  3.0168900e+00
 -1.0522615e+00 -3.3116743e-02  1.3305081e+00 -8.7882727e-01
  5.3960872e-01  1.2233624e+00 -6.8118376e-01  2.2118500e-01
 -1.4863290e-02 -8.9945012e-01  9.9385184e-01  6.4788836e-01]",hungry
"[-3.8749319e+02  1.3104111e+02 -1.1149813e+02 -3.5889782e+01
  2.0552559e+01 -2.9119011e+01 -2.9573390e+00  1.3985854e+01
 -1.7093023e+01 -3.4447420e+00  5.7967982e+00 -1.1826764e+01
 -3.6626959e+00  5.9046102e-01 -8.6610451e+00 -6.5763426e-01
  4.8818254e+00  2.6539665e-01 -7.3544025e-01 -1.8967713e+00
 -1.2546948e-01  1.4612538e+00 -1.7933125e+00 -4.1900802e-01
 -1.2741950e+00 -5.9884109e+00 -1.5976423e+00  8.3711106e-01
 -3.9116695e+00 -2.3924210e+00  3.8500193e-01 -6.8034655e-01
 -1.4026858e+00 -3.5062809e+00 -2.7511082e+00 -6.3836783e-01
 -3.4440765e+00 -1.9642431e+00  1.1363920e+00 -3.6871848e+00]",hungry
"[-4.5551791e+02  1.3359819e+02 -5.7007896e+01 -7.8753209e+00
  8.1480541e+00 -2.1382748e+01  1.3287355e+01  5.4953247e-01
 -2.6626425e+01 -7.6622719e-01 -6.0224061e+00 -1.6547182e+01
  3.0379453e+00 -6.1383758e+00 -1.2644083e+01  2.0431163e+00
 -4.9549284e+00 -5.9066405e+00  1.9906354e+00 -7.9024730e+00
 -5.5080042e+00  1.5701483e+00 -6.0525074e+00 -1.8478274e+00
  1.7083029e+00 -6.0759301e+00 -2.6179609e+00 -1.9268662e+00
 -6.4384151e+00 -1.3037726e-01 -1.0088774e+00 -5.7509685e+00
 -5.1285249e-01 -1.7530315e+00 -3.6888230e+00  1.3345032e+00
 -1.1331030e+00 -1.7338240e+00  2.7541416e+00 -8.2869905e-01]",hungry
"[-3.1605896e+02  7.4111061e+01 -2.0900661e+01  6.7994943e+00
 -9.8602276e+00 -9.9409370e+00 -1.3896464e+01 -4.0194669e+00
 -1.4545574e+01 -5.4437718e+00 -1.2283421e+01 -1.0974664e+01
 -1.6231827e+01  2.0947983e+00 -4.5732236e+00 -2.5694325e+00
  2.0279620e+00  2.6729522e+00  4.5788848e-01 -2.9465840e+00
 -4.1424003e+00 -3.1713216e+00 -4.8868327e+00 -8.2644433e-01
 -5.9754701e+00  7.6214588e-01 -4.3905511e+00 -1.3371123e+00
 -3.8877392e+00  2.5996852e+00 -1.9223870e+00  1.3103319e+00
 -1.9263407e+00 -3.8967004e-01 -2.2554529e+00  9.3634343e-01
 -5.0076656e+00  1.2988875e+00  3.8007207e-02 -4.0953672e-01]",hungry
"[-3.92132202e+02  9.13948059e+01 -1.05712265e+02 -1.54729247e+00
  3.50030174e+01 -3.26374474e+01 -2.39808202e+00  1.31082449e+01
 -1.79122734e+01 -2.10813522e+00  2.51990867e+00 -1.02060337e+01
  1.92945492e+00 -1.55222428e+00 -6.39958191e+00  6.23828411e+00
 -1.70171332e+00 -8.78083515e+00  1.49500644e+00 -8.96605402e-02
 -2.08882117e+00  1.84587944e+00 -1.67811024e+00 -2.04714179e+00
 -1.64852822e+00 -3.05669641e+00  2.06690860e+00  2.81758398e-01
 -4.72882318e+00  4.76441890e-01  2.97628939e-01 -3.15449238e+00
  6.72580600e-01 -1.39571142e+00 -4.27434778e+00  1.72189653e-01
 -3.42968166e-01 -2.06866693e+00  1.55350357e-01 -7.22339869e-01]",hungry
"[-4.9326990e+02  5.9993965e+01 -1.5668279e+01 -2.2550876e+00
  9.2348785e+00 -3.7887466e+00  3.7401650e+00  7.1566944e+00
 -4.4435635e-02  2.5645256e+00  9.1244304e-01 -3.7105832e+00
 -2.0193427e+00 -4.3032022e+00 -4.2094588e+00  1.4208795e+00
  7.5128460e-01 -6.0107619e-01 -1.5219736e-01 -3.2111280e+00
 -1.9523965e+00  1.1255763e+00 -1.9800483e+00 -3.5854023e+00
 -2.5655179e+00 -3.1730230e+00 -2.0029233e+00 -1.6889981e+00
 -3.3393440e+00 -1.5394634e+00  4.8088181e-01 -4.3824065e-01
 -1.5349799e+00 -2.8303390e+00 -2.9009833e+00 -1.5824236e+00
 -2.0243945e+00 -1.9668965e+00 -1.0202638e+00 -2.2625344e+00]",hungry
"[-3.8997742e+02  1.4196719e+02 -5.5282185e+01 -1.9165388e+01
  5.2312961e+00 -2.5078773e+01  6.3078958e-01  1.0669233e+00
 -1.9705019e+01  8.1576169e-01  1.5950118e+00 -1.5061259e+01
 -5.0371580e+00 -1.2377089e+00 -4.2776694e+00  2.0753391e+00
 -2.8254766e+00 -7.4173460e+00  2.6748356e-01 -2.2287518e-01
 -4.9830046e+00 -2.9815581e+00 -3.1371679e+00 -4.0767865e+00
 -1.0057119e+00 -6.4409131e-01 -2.5521631e+00 -1.1763293e+00
 -5.4390293e-01 -2.9676116e+00 -2.4409010e+00  2.2893065e-01
 -6.4651453e-01 -2.1337261e+00 -1.5296357e+00 -2.2332821e+00
 -3.1232419e+00 -1.4037855e+00  4.3497138e-02 -7.4379927e-01]",hungry
"[-2.7537811e+02  1.0081164e+02 -7.8206635e+01 -2.4866966e+01
  9.3796711e+00 -1.9105520e+01 -8.2786363e-01 -3.8771932e+00
 -2.3348665e+01 -7.8410286e-01  3.1066358e+00 -7.8985810e+00
  5.2650104e+00  7.4394903e+00 -4.0748296e+00 -1.8489459e+00
 -2.2486634e+00 -4.8635659e+00 -1.3977017e+00 -3.0395229e+00
 -6.6857853e+00 -1.9582723e+00  1.9937140e+00  1.3951241e+00
  1.7275671e+00  2.4613729e+00  3.7170732e-01 -8.7667918e-01
 -9.7383046e-01 -1.6498901e+00 -1.7401292e+00 -7.2666448e-01
 -2.3257935e+00 -1.8823671e+00  1.8103628e-01 -2.2427358e-01
 -1.1665407e+00 -4.5287004e-01 -6.7673963e-01 -1.3024673e+00]",hungry
"[-344.00925     156.22551     -38.863686    -32.873627     -9.505143
  -31.96389      -3.7177377    12.5043745   -13.263944    -12.040808
   -6.6404486   -16.937735     -5.8708057     6.973627      2.877397
    3.0898693    -0.52623194  -11.661118    -10.240825     -2.2151785
   -0.9636396    -4.28719      -9.2723055   -10.393703     -5.8590775
   -1.6616215     1.4659985     4.3531847     5.572182      4.666947
    1.0669537    -0.9509741     1.0164127     0.9676755    -0.734952
   -0.85592175   -2.9491127    -4.469231     -1.6660362     0.37831372]",hungry
